tender_id,title,description,target_standard_id,record_type,synthetic_flag,validation_status
SYN-T-04640,"Supply of Textiles – Cloth, twill, wool khadi, dyed – Specification (first revision)","Need applicable Indian Standard for Textiles – Cloth, twill, wool khadi, dyed – Specification (first revision)",MSV1-5352F38CEC616699,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-04641,Supply of Textiles - Determination of spirality after laundering Part 3 Woven and knitted garments (first revision),Need applicable Indian Standard for Textiles - Determination of spirality after laundering Part 3 Woven and knitted garments (first revision),MSV1-F4D591F0B3F411E8,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-04642,Supply of Low - Voltage surge protective devices: Part 11 surge protective devices connected to low - Voltage power systems - Requirements and test methods,Need applicable Indian Standard for Low - Voltage surge protective devices: Part 11 surge protective devices connected to low - Voltage power systems - Requirements and test methods,MSV1-04926E82AE1814D3,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-04643,Supply of Functional Requirements for Water Tender Type `X' for Fire Brigade Use (First Revision),Need applicable Indian Standard for Functional Requirements for Water Tender Type `X' for Fire Brigade Use (First Revision),MSV1-2AD0A17E85B6D397,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-04644,Supply of Identification Labelling and Marking of Pashmina Products (first revision of IS 17269),Need applicable Indian Standard for Identification Labelling and Marking of Pashmina Products (first revision of IS 17269),MSV1-EB061743032EDC05,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-04645,Supply of Prefabricated polyurethane sandwich panels - Specification,Need applicable Indian Standard for Prefabricated polyurethane sandwich panels - Specification,MSV1-DC52868399AFAEF8,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-04646,Supply of Earth-Moving Machinery - Electrical Safety of Machines Utilizing Electric Drives and Related Components and Systems Part 1 General Requirements,Need applicable Indian Standard for Earth-Moving Machinery - Electrical Safety of Machines Utilizing Electric Drives and Related Components and Systems Part 1 General Requirements,MSV1-48DF3006D6ACB7B3,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-04647,Supply of Cawthornes Pattern Cerumen Hook Specification First Revision,Need applicable Indian Standard for Cawthornes Pattern Cerumen Hook Specification First Revision,MSV1-0EA30C31D687BA1A,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-04648,Supply of Specification for Thermostatic Expansion Valves,Need applicable Indian Standard for Specification for Thermostatic Expansion Valves,MSV1-902ACE9723C18737,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-04649,Supply of Welded low carbon steel cylinders exceeding 5 litre water capacity for low pressure liquefiable gases: Part 2 cylinders for liquefiable non - Toxic gases other than lpg - Specification (First Revision),Need applicable Indian Standard for Welded low carbon steel cylinders exceeding 5 litre water capacity for low pressure liquefiable gases: Part 2 cylinders for liquefiable non - Toxic gases other than lpg - Specification (First Revision),MSV1-B241F642E326AD70,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-04650,"Supply of Cotton Seed Delinting Machinery — Pollution Control System with Scrubber, Cyclone, Chimney, Hoods and Ducting — Specification","Need applicable Indian Standard for Cotton Seed Delinting Machinery — Pollution Control System with Scrubber, Cyclone, Chimney, Hoods and Ducting — Specification",MSV1-C04BAC659B0C5A65,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-04651,Supply of Petroleum and Liquid Petroleum Products — Measurement of Level and Temperature in Storage Tanks by Automatic Methods Part 4 Measurement of Temperature in Atmospheric Tanks,Need applicable Indian Standard for Petroleum and Liquid Petroleum Products — Measurement of Level and Temperature in Storage Tanks by Automatic Methods Part 4 Measurement of Temperature in Atmospheric Tanks,MSV1-BC67CDEC535F86B8,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-04652,Supply of Biocompatibility Evaluation of Breathing Gas Pathways in Healthcare Applications Part 2: Tests for Emissions of Particulate Matter,Need applicable Indian Standard for Biocompatibility Evaluation of Breathing Gas Pathways in Healthcare Applications Part 2: Tests for Emissions of Particulate Matter,MSV1-15FB8068B03D4584,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-04653,"Supply of Guidelines for methods to be adopted for identjfying the minerology of iron oxides; lump ores, sinters and pellets","Need applicable Indian Standard for Guidelines for methods to be adopted for identjfying the minerology of iron oxides; lump ores, sinters and pellets",MSV1-F857143A23D57B32,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-04654,Supply of Innovation management - Fundamentals and vocabulary,Need applicable Indian Standard for Innovation management - Fundamentals and vocabulary,MSV1-5B92914A94233508,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-04655,"Supply of Pneumatic fluid power 7 single rod cylinders, 1 000 kPa (Ib 10 bar) Series, With Integral Mountings, Bores From 32 Mm To 250 Mm - Mounting Dimensions (First Revision)","Need applicable Indian Standard for Pneumatic fluid power 7 single rod cylinders, 1 000 kPa (Ib 10 bar) Series, With Integral Mountings, Bores From 32 Mm To 250 Mm - Mounting Dimensions (First Revision)",MSV1-BFD6D8D20D19DBF9,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-04656,Supply of Specification for Surgical Implants - Intramedullary nailing systems for bone surgery Part 1 Intramedullary nails with cloverleaf or v - shaped cross - section (Second Revision),Need applicable Indian Standard for Specification for Surgical Implants - Intramedullary nailing systems for bone surgery Part 1 Intramedullary nails with cloverleaf or v - shaped cross - section (Second Revision),MSV1-178966A3F63EFC68,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-04657,Supply of Methods of sampling and test for paints varnishes and related products: Part 10 instrumental analysis: Sec 5 electrochemical impedance spectroscopy (EIS) on coated and uncoated metallic specimens - Examples of spectra of polymer - Coated and uncoated specimens,Need applicable Indian Standard for Methods of sampling and test for paints varnishes and related products: Part 10 instrumental analysis: Sec 5 electrochemical impedance spectroscopy (EIS) on coated and uncoated metallic specimens - Examples of spectra of polymer - Coated and uncoated specimens,MSV1-7D22707BD68E9A4D,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-04658,Supply of Rigid pvc sheets - Specification (Second Revision),Need applicable Indian Standard for Rigid pvc sheets - Specification (Second Revision),MSV1-6240325223977049,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-04659,Supply of Shipbuilding - Filling connection for drinking water tanks: Part 2 components,Need applicable Indian Standard for Shipbuilding - Filling connection for drinking water tanks: Part 2 components,MSV1-3C52C1BA0D9DDFD5,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-04660,Supply of Specification for Bearing Spools for Tractor - Operated - Disc Harrows,Need applicable Indian Standard for Specification for Bearing Spools for Tractor - Operated - Disc Harrows,MSV1-C50FB8B696D55535,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-04661,Supply of Test Code for Potato Planters,Need applicable Indian Standard for Test Code for Potato Planters,MSV1-18CC6BE8B4A0B931,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-04662,"Supply of Monomethylamine , Technical - Specification (First Revision)","Need applicable Indian Standard for Monomethylamine , Technical - Specification (First Revision)",MSV1-FFDB9705C8F74515,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-04663,Supply of Fire fighting equipment - High capacity portable pump set (1100 - 1600 L/min) - Functional requirements,Need applicable Indian Standard for Fire fighting equipment - High capacity portable pump set (1100 - 1600 L/min) - Functional requirements,MSV1-3D3ED2C909B26224,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-04664,Supply of Lightning protection system components LPSC Part 3: Requirements for isolating spark gaps ISGs,Need applicable Indian Standard for Lightning protection system components LPSC Part 3: Requirements for isolating spark gaps ISGs,MSV1-04B16CD947CA23CE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-04665,Supply of Bicycle bottom bracket specification (Third Revision),Need applicable Indian Standard for Bicycle bottom bracket specification (Third Revision),MSV1-D4A6A11258B4EFAF,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-04666,Supply of Quartz crystal units used for frequency control and selection specification: Part 8 series BF for oscillators: Sec 5 quarp crystal unit type BF - 05,Need applicable Indian Standard for Quartz crystal units used for frequency control and selection specification: Part 8 series BF for oscillators: Sec 5 quarp crystal unit type BF - 05,MSV1-5713D33B4BC2C6CE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-04667,Supply of Guide for preparation of manuscript of an article in a learned periodical,Need applicable Indian Standard for Guide for preparation of manuscript of an article in a learned periodical,MSV1-260447E4C586E7A5,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-04668,Supply of Industrial Textiles - Cotton backing cloth for abrasives - Specification (first revision),Need applicable Indian Standard for Industrial Textiles - Cotton backing cloth for abrasives - Specification (first revision),MSV1-8616DCC8809A81C1,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-04669,Supply of Cardiovascular implants - Endovascular devices: Part 1 endovascular prostheses (First Revision),Need applicable Indian Standard for Cardiovascular implants - Endovascular devices: Part 1 endovascular prostheses (First Revision),MSV1-DE46A9BC65D4C54B,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-04670,Supply of Packaging of paper and board - Code of Practice (Second Revision ),Need applicable Indian Standard for Packaging of paper and board - Code of Practice (Second Revision ),MSV1-F5C9DCC10C34857D,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-04671,Supply of Remote Field Eddy Current Testing of Steam Generator and Heat Exchanger Tubes,Need applicable Indian Standard for Remote Field Eddy Current Testing of Steam Generator and Heat Exchanger Tubes,MSV1-F161492BDD32DF0F,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-04672,Supply of Graphic technology - Prepress digital data exchange - Use of PDF: Part 1 complete exchange using CMKY data,Need applicable Indian Standard for Graphic technology - Prepress digital data exchange - Use of PDF: Part 1 complete exchange using CMKY data,MSV1-968663C4E1FAFDD2,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-04673,Supply of Design and construction of pile foundations - Code of practice: Part 1 concrete piles: Sec 1 driven cast in-situ concrete piles (Second Revision),Need applicable Indian Standard for Design and construction of pile foundations - Code of practice: Part 1 concrete piles: Sec 1 driven cast in-situ concrete piles (Second Revision),MSV1-9FF3929455A116DF,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-04674,Supply of Industrial sewing machines (Light Duty) - Stand - Specification,Need applicable Indian Standard for Industrial sewing machines (Light Duty) - Stand - Specification,MSV1-860853E2979A1C6B,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-04675,"Supply of Nickel Chloride Hexahydrate, Pesticidal Grade - Specification First Revision","Need applicable Indian Standard for Nickel Chloride Hexahydrate, Pesticidal Grade - Specification First Revision",MSV1-2D4CDC484A3A53B2,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-04676,Supply of Specification for medium strength aircraft plywood,Need applicable Indian Standard for Specification for medium strength aircraft plywood,MSV1-CD18414AC8423DFD,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-04677,Supply of SPRINGS MEASUREMENT AND TEST PARAMETERS PART 3 COLD FORMED CYLINDRICAL HELICAL TORSION SPRINGS,Need applicable Indian Standard for SPRINGS MEASUREMENT AND TEST PARAMETERS PART 3 COLD FORMED CYLINDRICAL HELICAL TORSION SPRINGS,MSV1-DE468DA3290E70BB,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-04678,"Supply of Dicalcium phosphate, animal feed grade - Specification (First Revision)","Need applicable Indian Standard for Dicalcium phosphate, animal feed grade - Specification (First Revision)",MSV1-D03959B921F2043B,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-04679,"Supply of Geosynthetics - Geocells - Specification (Part 2) Slope Erosion Protection Application, Amendment - 3","Need applicable Indian Standard for Geosynthetics - Geocells - Specification (Part 2) Slope Erosion Protection Application, Amendment - 3",MSV1-FD34AB7D3DE32979,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-04680,Supply of TEXTILES - HIGH DENSITY POLYETHYLENE MONOFILAMENT NEWAR - SPECIFICATION ( First Revision ),Need applicable Indian Standard for TEXTILES - HIGH DENSITY POLYETHYLENE MONOFILAMENT NEWAR - SPECIFICATION ( First Revision ),MSV1-4A7B751A54F51FB8,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-04681,Supply of Textiles - Rayon Velvet - Specification (First Revision),Need applicable Indian Standard for Textiles - Rayon Velvet - Specification (First Revision),MSV1-E163949601048FCB,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-04682,Supply of SWITCHES FOR APPLIANCES PART 1 GENERAL REQUIREMENTS SECTION 2 PARTICULAR REQUIREMENTS FOR ELECTRONICS SWITCHES,Need applicable Indian Standard for SWITCHES FOR APPLIANCES PART 1 GENERAL REQUIREMENTS SECTION 2 PARTICULAR REQUIREMENTS FOR ELECTRONICS SWITCHES,MSV1-3175FB6BAEECD743,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-04683,Supply of Textiles — Cotton Webbing for Parachutes — Specification (Third Revision),Need applicable Indian Standard for Textiles — Cotton Webbing for Parachutes — Specification (Third Revision),MSV1-B5DCE76985B4D867,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-04684,Supply of High-voltage direct current HVDC systems Guidance to the specification and design evaluation of AC filters Part 2: Performance first revision,Need applicable Indian Standard for High-voltage direct current HVDC systems Guidance to the specification and design evaluation of AC filters Part 2: Performance first revision,MSV1-64E513E01B138DC1,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-04685,Supply of Universal Serial Bus Interfaces for Data and Power - Part 4-1: Universal Serial Bus 4 Specification,Need applicable Indian Standard for Universal Serial Bus Interfaces for Data and Power - Part 4-1: Universal Serial Bus 4 Specification,MSV1-0B79375C3F947381,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-04686,Supply of Agro textiles – Insect nets for agriculture and horticulture purposes – Specification,Need applicable Indian Standard for Agro textiles – Insect nets for agriculture and horticulture purposes – Specification,MSV1-C7D7BACAE8110E50,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-04687,Supply of Phosphate Solubilizing Bacterial Inoculant (PSBI) - Specification (First Revision),Need applicable Indian Standard for Phosphate Solubilizing Bacterial Inoculant (PSBI) - Specification (First Revision),MSV1-0A1E76A16A478D09,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-04688,Supply of 360 degree rotary emergency warning lights/special warning lamps - Specification (First Revision) Amendment - 1,Need applicable Indian Standard for 360 degree rotary emergency warning lights/special warning lamps - Specification (First Revision) Amendment - 1,MSV1-060BDB721A418465,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-04689,Supply of Graphic technology - Paints and printing inks - Assessment of light fastness using filtered xenon arc light,Need applicable Indian Standard for Graphic technology - Paints and printing inks - Assessment of light fastness using filtered xenon arc light,MSV1-454D7DD7FC8E1476,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-04690,Supply of Woodworking Machines Safety Part 4: Vertical Panel Circular Sawing Machines,Need applicable Indian Standard for Woodworking Machines Safety Part 4: Vertical Panel Circular Sawing Machines,MSV1-939D177A3B0B70CC,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-04691,"Supply of Calcium Carbide, Technical - Specification (Fourth Revision)","Need applicable Indian Standard for Calcium Carbide, Technical - Specification (Fourth Revision)",MSV1-863D0F616BA9A532,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-04692,"Supply of Specification for button, press, lift the dot, cloth to wood","Need applicable Indian Standard for Specification for button, press, lift the dot, cloth to wood",MSV1-8EE95E8CC39FD9E6,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-04693,Supply of Shipbuilding - Pyrotechnic distress signals for ships: Part 8 orange smoke signal - Specification,Need applicable Indian Standard for Shipbuilding - Pyrotechnic distress signals for ships: Part 8 orange smoke signal - Specification,MSV1-8286A7910822A14F,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-04694,Supply of Methods of Sampling and Test Physical and Chemical for Water and Wastewater Part 26 Chlorine Residual (Second Revision) of IS 3025Part 26,Need applicable Indian Standard for Methods of Sampling and Test Physical and Chemical for Water and Wastewater Part 26 Chlorine Residual (Second Revision) of IS 3025Part 26,MSV1-366E07D2FE44B10B,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-04695,Supply of Specification for beating board,Need applicable Indian Standard for Specification for beating board,MSV1-CF803CBCAB55D01D,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-04696,Supply of Specification for monochloroacetic acid (First Revision),Need applicable Indian Standard for Specification for monochloroacetic acid (First Revision),MSV1-EF176DB686DF3DD8,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-04697,Supply of Nail polish (Nail Enamel) - Specificaiton (First Revision),Need applicable Indian Standard for Nail polish (Nail Enamel) - Specificaiton (First Revision),MSV1-FA37C8AA29C020FE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-04698,Supply of Tractors Machinery for Agriculture and Forestry Powered Lawn and Garden Equipment Symbols for Operator Controls and Other Displays Part 2 Symbols for Agricultural Tractors and Machinery (Third Revision),Need applicable Indian Standard for Tractors Machinery for Agriculture and Forestry Powered Lawn and Garden Equipment Symbols for Operator Controls and Other Displays Part 2 Symbols for Agricultural Tractors and Machinery (Third Revision),MSV1-70307B5CF87C5A8F,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-04699,Supply of Method for Quantitative Determination of Progressively Motile Spermatozoa in Frozen Bull Semen,Need applicable Indian Standard for Method for Quantitative Determination of Progressively Motile Spermatozoa in Frozen Bull Semen,MSV1-E2DE8C9850F85E66,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-04700,Supply of Coke - Methods of test : Part 1 determination of bulk density in a small container (Second Revision),Need applicable Indian Standard for Coke - Methods of test : Part 1 determination of bulk density in a small container (Second Revision),MSV1-E81B14B47ED5A341,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-04701,Supply of Methods of test for dairy industry: Part 1 rapid examination of milk (First Revision),Need applicable Indian Standard for Methods of test for dairy industry: Part 1 rapid examination of milk (First Revision),MSV1-F37CC8493FB580CF,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-04702,Supply of Bonded abrasive products — Dimensions Part 16 Cutting-off wheels on hand held power tools (First Revision),Need applicable Indian Standard for Bonded abrasive products — Dimensions Part 16 Cutting-off wheels on hand held power tools (First Revision),MSV1-0D6FCB8086383614,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-04703,Supply of Sterile hypodermic syringes for single use Part 1: Syringes for manual use Third Revision,Need applicable Indian Standard for Sterile hypodermic syringes for single use Part 1: Syringes for manual use Third Revision,MSV1-EBCE24548229F451,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-04704,Supply of Industrial Trucks — Order-Picking Trucks with Operator Position Elevating Above 1 200 mm — Verification of Stability (Second Revision),Need applicable Indian Standard for Industrial Trucks — Order-Picking Trucks with Operator Position Elevating Above 1 200 mm — Verification of Stability (Second Revision),MSV1-29B57598D9DFE511,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-04705,"Supply of Code of practice for use of oxygen in iron, steel and non - Ferrous metal foundries","Need applicable Indian Standard for Code of practice for use of oxygen in iron, steel and non - Ferrous metal foundries",MSV1-F8D657B551AF225F,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-04706,Supply of Methods of test for petroleum and its products Part 74 Liquefied petroleum gases - Assessment of the dryness of propane - Valve freeze method,Need applicable Indian Standard for Methods of test for petroleum and its products Part 74 Liquefied petroleum gases - Assessment of the dryness of propane - Valve freeze method,MSV1-2A350737B0D47E31,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-04707,Supply of Terminology related to soil reclamation,Need applicable Indian Standard for Terminology related to soil reclamation,MSV1-DFA293205BFDF09B,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-04708,Supply of Specification for cold-rolled steel strips for carbon steel razor blades,Need applicable Indian Standard for Specification for cold-rolled steel strips for carbon steel razor blades,MSV1-05FB8055F726F286,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-04709,Supply of Textiles - Quantitative chemical analysis - Mixtures of polyamide with polypropylenepolyamide bicomponent method using sulfuric acid,Need applicable Indian Standard for Textiles - Quantitative chemical analysis - Mixtures of polyamide with polypropylenepolyamide bicomponent method using sulfuric acid,MSV1-CD76DDAC2623EF2E,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-04710,Supply of Pneumatic Fluid Power - Five-Port Directional Control Valves Part 1 Mounting Interface Surfaces without Electrical Connector ( First Revision ),Need applicable Indian Standard for Pneumatic Fluid Power - Five-Port Directional Control Valves Part 1 Mounting Interface Surfaces without Electrical Connector ( First Revision ),MSV1-E7C0E1C3A18FABEB,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-04711,Supply of Code of practice for design and construction of diaphragm walls,Need applicable Indian Standard for Code of practice for design and construction of diaphragm walls,MSV1-C38F4A948385526F,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-04712,Supply of CODE OF RECOMMENDED PRACTICE FOR SAFETYIN WATER PARKS PART 1 GENERAL INFORMATION,Need applicable Indian Standard for CODE OF RECOMMENDED PRACTICE FOR SAFETYIN WATER PARKS PART 1 GENERAL INFORMATION,MSV1-B663E5F9B22F7B4A,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-04713,Supply of Copper alloy screw - Down stop valves and stop and check valves for marine application - Specification,Need applicable Indian Standard for Copper alloy screw - Down stop valves and stop and check valves for marine application - Specification,MSV1-D7D8EA182437EF69,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-04714,Supply of Tools for Moulding - Shouldered Ejector Pins,Need applicable Indian Standard for Tools for Moulding - Shouldered Ejector Pins,MSV1-07064F1862392893,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-04715,Supply of Textiles - High density polyethylene (HDPE)/polypropylene (PP) woven sack for filling sand - Specification (second revision),Need applicable Indian Standard for Textiles - High density polyethylene (HDPE)/polypropylene (PP) woven sack for filling sand - Specification (second revision),MSV1-EF48EB6101194F8E,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-04716,Supply of Specification for electronic equipment/systems for use in coal and metalliferrous mines: Part 7 requirements for cage communication systems,Need applicable Indian Standard for Specification for electronic equipment/systems for use in coal and metalliferrous mines: Part 7 requirements for cage communication systems,MSV1-23F058E95BFFADA0,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-04717,"Supply of Separation, handling and usage of underground coal gasification (UCG)","Need applicable Indian Standard for Separation, handling and usage of underground coal gasification (UCG)",MSV1-5F9620604E44DA6F,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-04718,Supply of PLASTICS DETERMINATION OF AVERAGE MOLECULAR WEIGHT AND MOLECULAR WEIGHT DISTRIBUTION OF POLYMERS USING SIZE-EXCLUSION CHROMATOGRAPHY PART 3 LOW-TEMPERATURE METHOD,Need applicable Indian Standard for PLASTICS DETERMINATION OF AVERAGE MOLECULAR WEIGHT AND MOLECULAR WEIGHT DISTRIBUTION OF POLYMERS USING SIZE-EXCLUSION CHROMATOGRAPHY PART 3 LOW-TEMPERATURE METHOD,MSV1-B7C77FC67F91490F,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-04719,Supply of Cranes - Training of appointed persons,Need applicable Indian Standard for Cranes - Training of appointed persons,MSV1-7706D312FF1B1B7A,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-04720,"Supply of Pesticide - Dodine, technical - Specification","Need applicable Indian Standard for Pesticide - Dodine, technical - Specification",MSV1-0087AB4B9B4B5C58,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-04721,Supply of Explosive atmospheres: Part 10 classification of areas: Sec 2 explosive dust atmospheres (First Revision),Need applicable Indian Standard for Explosive atmospheres: Part 10 classification of areas: Sec 2 explosive dust atmospheres (First Revision),MSV1-786A37545868674D,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-04722,Supply of Lower Femoral Blade Plate - Specification (First Revision),Need applicable Indian Standard for Lower Femoral Blade Plate - Specification (First Revision),MSV1-2A419D5894968CF3,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-04723,Supply of Specification for squash racket frames (First Revision),Need applicable Indian Standard for Specification for squash racket frames (First Revision),MSV1-5820A9A7C6FB9564,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-04724,Supply of Specification for fibreboard boxes for packing of soaps,Need applicable Indian Standard for Specification for fibreboard boxes for packing of soaps,MSV1-142CA07B098F4B90,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-04725,Supply of Nanotechnologies - Considerations for performing toxicokinetic studies with nanomaterials,Need applicable Indian Standard for Nanotechnologies - Considerations for performing toxicokinetic studies with nanomaterials,MSV1-CFE7776AE6B8E06E,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-04726,Supply of Industrial automation systems and integration -- Product data representation and exchange: Part 1 Overview and fundamental principles second revision,Need applicable Indian Standard for Industrial automation systems and integration -- Product data representation and exchange: Part 1 Overview and fundamental principles second revision,MSV1-5E840A8341E2C02A,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-04727,Supply of Functional safety of electrical/ electronic/programmable electronic safety - Related systems: Part 2 requirements for electrical/electronic/ programmable electronic safety related systems (First Revision),Need applicable Indian Standard for Functional safety of electrical/ electronic/programmable electronic safety - Related systems: Part 2 requirements for electrical/electronic/ programmable electronic safety related systems (First Revision),MSV1-2710260EC53652D8,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-04728,Supply of Tomato puree - Specification (Second Revision),Need applicable Indian Standard for Tomato puree - Specification (Second Revision),MSV1-8AC2B377048310BF,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-04729,Supply of Information Technology - Artificial Intelligence - Overview of Ethical and Societal Concerns,Need applicable Indian Standard for Information Technology - Artificial Intelligence - Overview of Ethical and Societal Concerns,MSV1-7434C28D01CBA545,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-04730,"Supply of 4,4-Diaminostilbene-2,2-Disulphonic Acid(first revision)","Need applicable Indian Standard for 4,4-Diaminostilbene-2,2-Disulphonic Acid(first revision)",MSV1-CB8E90A409642694,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-04731,Supply of Oil pressure heaters - Specification (Third Revision),Need applicable Indian Standard for Oil pressure heaters - Specification (Third Revision),MSV1-C1DB1BA9C9D04F62,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-T-04732,Supply of Rubber Tapping Tools - Coagulation Tray - Specification,Need applicable Indian Standard for Rubber Tapping Tools - Coagulation Tray - Specification,MSV1-0CF03E0713DFD77F,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
