pair_id,query_id,negative_standard_id,pair_type,reason,similarity_score,validation_status
HNP-V03-001527,SYN-REQ-00764,MSV1-3D6821E927F6DA97,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.6,NEEDS_EXPERT_VALIDATION
HNP-V03-001528,SYN-REQ-00764,MSV1-B9FD19D114F8973B,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.2941,NEEDS_EXPERT_VALIDATION
HNP-V03-001529,SYN-REQ-00765,MSV1-D1F3B2AB59F6BFCB,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.3056,NEEDS_EXPERT_VALIDATION
HNP-V03-001530,SYN-REQ-00765,MSV1-F7E14802FD502237,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.2857,NEEDS_EXPERT_VALIDATION
HNP-V03-001531,SYN-REQ-00766,MSV1-BF5BEAAD7467B8EA,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.625,NEEDS_EXPERT_VALIDATION
HNP-V03-001532,SYN-REQ-00766,MSV1-59909151172AD669,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.3333,NEEDS_EXPERT_VALIDATION
HNP-V03-001533,SYN-REQ-00767,MSV1-ACAF8F3DC95699D8,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.5882,NEEDS_EXPERT_VALIDATION
HNP-V03-001534,SYN-REQ-00767,MSV1-BE47F72BEA4E401C,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.4211,NEEDS_EXPERT_VALIDATION
HNP-V03-001535,SYN-REQ-00768,MSV1-CFACA9E66205ADC6,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.3077,NEEDS_EXPERT_VALIDATION
HNP-V03-001536,SYN-REQ-00768,MSV1-8E4805094541488C,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.175,NEEDS_EXPERT_VALIDATION
HNP-V03-001537,SYN-REQ-00769,MSV1-E866C99335C53356,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.625,NEEDS_EXPERT_VALIDATION
HNP-V03-001538,SYN-REQ-00769,MSV1-652D0718DB3894CF,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.4706,NEEDS_EXPERT_VALIDATION
HNP-V03-001539,SYN-REQ-00770,MSV1-0CFA920633687119,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.4615,NEEDS_EXPERT_VALIDATION
HNP-V03-001540,SYN-REQ-00770,MSV1-1B003F43ABD9161C,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.3125,NEEDS_EXPERT_VALIDATION
HNP-V03-001541,SYN-REQ-00771,MSV1-886B47F18F600A5A,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.5,NEEDS_EXPERT_VALIDATION
HNP-V03-001542,SYN-REQ-00771,MSV1-DF2BC40143EF176B,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.3125,NEEDS_EXPERT_VALIDATION
HNP-V03-001543,SYN-REQ-00772,MSV1-B88B253FA12C89E3,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.6,NEEDS_EXPERT_VALIDATION
HNP-V03-001544,SYN-REQ-00772,MSV1-EE54C6ED7D9CD138,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.5,NEEDS_EXPERT_VALIDATION
HNP-V03-001545,SYN-REQ-00773,MSV1-743B927CD4E80ADC,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.6364,NEEDS_EXPERT_VALIDATION
HNP-V03-001546,SYN-REQ-00773,MSV1-BB9A41AFC1CFD0ED,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.2778,NEEDS_EXPERT_VALIDATION
HNP-V03-001547,SYN-REQ-00774,MSV1-3CB055239CA5C245,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.6316,NEEDS_EXPERT_VALIDATION
HNP-V03-001548,SYN-REQ-00774,MSV1-28F4FE7A042FA66C,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.3636,NEEDS_EXPERT_VALIDATION
HNP-V03-001549,SYN-REQ-00775,MSV1-0F83629E33D7983B,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.625,NEEDS_EXPERT_VALIDATION
HNP-V03-001550,SYN-REQ-00775,MSV1-57EB59F59302ABCF,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.5294,NEEDS_EXPERT_VALIDATION
HNP-V03-001551,SYN-REQ-00776,MSV1-DD01F73CAF7FBDF6,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.5333,NEEDS_EXPERT_VALIDATION
HNP-V03-001552,SYN-REQ-00776,MSV1-71CBF5ECC22969ED,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.4375,NEEDS_EXPERT_VALIDATION
HNP-V03-001553,SYN-REQ-00777,MSV1-679787A3A469F193,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.5,NEEDS_EXPERT_VALIDATION
HNP-V03-001554,SYN-REQ-00777,MSV1-732939BF55135934,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.5,NEEDS_EXPERT_VALIDATION
HNP-V03-001555,SYN-REQ-00778,MSV1-1B003F43ABD9161C,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.35,NEEDS_EXPERT_VALIDATION
HNP-V03-001556,SYN-REQ-00778,MSV1-10EE9112368B680C,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.3333,NEEDS_EXPERT_VALIDATION
HNP-V03-001557,SYN-REQ-00779,MSV1-C92EE5EBD90C01EE,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.5,NEEDS_EXPERT_VALIDATION
HNP-V03-001558,SYN-REQ-00779,MSV1-B9FD19D114F8973B,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.2667,NEEDS_EXPERT_VALIDATION
HNP-V03-001559,SYN-REQ-00780,MSV1-E32CBB1B629D67D3,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.25,NEEDS_EXPERT_VALIDATION
HNP-V03-001560,SYN-REQ-00780,MSV1-EFFF058DE0CAD3B3,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.2083,NEEDS_EXPERT_VALIDATION
HNP-V03-001561,SYN-REQ-00781,MSV1-77125918D8ECD443,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.6,NEEDS_EXPERT_VALIDATION
HNP-V03-001562,SYN-REQ-00781,MSV1-E84D2CE67A96F4C8,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.3333,NEEDS_EXPERT_VALIDATION
HNP-V03-001563,SYN-REQ-00782,MSV1-BE35AF16F2D0972F,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.5882,NEEDS_EXPERT_VALIDATION
HNP-V03-001564,SYN-REQ-00782,MSV1-9BB200AB8EDFD544,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.4,NEEDS_EXPERT_VALIDATION
HNP-V03-001565,SYN-REQ-00783,MSV1-56909A3A4D3F0EE8,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.5385,NEEDS_EXPERT_VALIDATION
HNP-V03-001566,SYN-REQ-00783,MSV1-DEE1F9EDBDFBE04B,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.3571,NEEDS_EXPERT_VALIDATION
HNP-V03-001567,SYN-REQ-00784,MSV1-02FE204BBC5C29BD,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.6,NEEDS_EXPERT_VALIDATION
HNP-V03-001568,SYN-REQ-00784,MSV1-E9CFA00516E8BDE0,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.5294,NEEDS_EXPERT_VALIDATION
HNP-V03-001569,SYN-REQ-00785,MSV1-7B72654420194C45,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.625,NEEDS_EXPERT_VALIDATION
HNP-V03-001570,SYN-REQ-00785,MSV1-7F3C72732EE70EEC,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.5,NEEDS_EXPERT_VALIDATION
HNP-V03-001571,SYN-REQ-00786,MSV1-48DB4603842D43B0,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.6471,NEEDS_EXPERT_VALIDATION
HNP-V03-001572,SYN-REQ-00786,MSV1-2268050647F99243,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.5556,NEEDS_EXPERT_VALIDATION
HNP-V03-001573,SYN-REQ-00787,MSV1-F0B26830323F9C6F,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.2759,NEEDS_EXPERT_VALIDATION
HNP-V03-001574,SYN-REQ-00787,MSV1-0F10FA8D4BB9F6F8,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.2692,NEEDS_EXPERT_VALIDATION
HNP-V03-001575,SYN-REQ-00788,MSV1-C5D64197CAED8592,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.5862,NEEDS_EXPERT_VALIDATION
HNP-V03-001576,SYN-REQ-00788,MSV1-082BF33B5A1498A3,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.5667,NEEDS_EXPERT_VALIDATION
HNP-V03-001577,SYN-REQ-00789,MSV1-85B0142DBCEADB73,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.3158,NEEDS_EXPERT_VALIDATION
HNP-V03-001578,SYN-REQ-00789,MSV1-CC963AF73122B520,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.2857,NEEDS_EXPERT_VALIDATION
HNP-V03-001579,SYN-REQ-00790,MSV1-8577F2B5CDD96C00,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.6,NEEDS_EXPERT_VALIDATION
HNP-V03-001580,SYN-REQ-00790,MSV1-5A0AAADBACDA364C,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.3182,NEEDS_EXPERT_VALIDATION
HNP-V03-001581,SYN-REQ-00791,MSV1-290FB2D40E7E098F,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.5833,NEEDS_EXPERT_VALIDATION
HNP-V03-001582,SYN-REQ-00791,MSV1-66DBDC001285B1BF,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.5417,NEEDS_EXPERT_VALIDATION
HNP-V03-001583,SYN-REQ-00792,MSV1-8FF49B69E9350464,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.3548,NEEDS_EXPERT_VALIDATION
HNP-V03-001584,SYN-REQ-00792,MSV1-8C5F266A8D69B02F,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.2692,NEEDS_EXPERT_VALIDATION
HNP-V03-001585,SYN-REQ-00793,MSV1-D3C982E04C432082,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.6111,NEEDS_EXPERT_VALIDATION
HNP-V03-001586,SYN-REQ-00793,MSV1-71DC5D956F6A99C7,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.4762,NEEDS_EXPERT_VALIDATION
HNP-V03-001587,SYN-REQ-00794,MSV1-6ABAB628FE1B3197,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.4783,NEEDS_EXPERT_VALIDATION
HNP-V03-001588,SYN-REQ-00794,MSV1-204D353D260327B6,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.4167,NEEDS_EXPERT_VALIDATION
HNP-V03-001589,SYN-REQ-00795,MSV1-879D33D96D2819C8,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.5,NEEDS_EXPERT_VALIDATION
HNP-V03-001590,SYN-REQ-00795,MSV1-311ECA511F1F8928,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.2941,NEEDS_EXPERT_VALIDATION
HNP-V03-001591,SYN-REQ-00796,MSV1-1A148C5C1B87E916,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.6452,NEEDS_EXPERT_VALIDATION
HNP-V03-001592,SYN-REQ-00796,MSV1-609E3649D55B265F,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.3438,NEEDS_EXPERT_VALIDATION
HNP-V03-001593,SYN-REQ-00797,MSV1-E559A78F898B1FA6,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.5,NEEDS_EXPERT_VALIDATION
HNP-V03-001594,SYN-REQ-00797,MSV1-6CD028161C5AB95D,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.2941,NEEDS_EXPERT_VALIDATION
HNP-V03-001595,SYN-REQ-00798,MSV1-01659CA462CBADD3,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.625,NEEDS_EXPERT_VALIDATION
HNP-V03-001596,SYN-REQ-00798,MSV1-C031EF0F03F00C0E,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.1923,NEEDS_EXPERT_VALIDATION
HNP-V03-001597,SYN-REQ-00799,MSV1-E4F0EAFED7357141,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.4783,NEEDS_EXPERT_VALIDATION
HNP-V03-001598,SYN-REQ-00799,MSV1-EB2349A0B5A22185,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.4286,NEEDS_EXPERT_VALIDATION
HNP-V03-001599,SYN-REQ-00800,MSV1-8ADFC6CF36B15492,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.3529,NEEDS_EXPERT_VALIDATION
HNP-V03-001600,SYN-REQ-00800,MSV1-1C752AF886519717,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.3438,NEEDS_EXPERT_VALIDATION
HNP-V03-001601,SYN-REQ-00801,MSV1-C38A70CB3382D604,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.5,NEEDS_EXPERT_VALIDATION
HNP-V03-001602,SYN-REQ-00801,MSV1-F894F564585C5663,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.2667,NEEDS_EXPERT_VALIDATION
HNP-V03-001603,SYN-REQ-00802,MSV1-86D5E95B5CDEE836,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.5,NEEDS_EXPERT_VALIDATION
HNP-V03-001604,SYN-REQ-00802,MSV1-258BF8B045EBBCEA,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.4,NEEDS_EXPERT_VALIDATION
HNP-V03-001605,SYN-REQ-00803,MSV1-9F7CBC11DB990A8C,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.6,NEEDS_EXPERT_VALIDATION
HNP-V03-001606,SYN-REQ-00803,MSV1-2C277C7FDFE2B432,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.5385,NEEDS_EXPERT_VALIDATION
HNP-V03-001607,SYN-REQ-00804,MSV1-33FC160D92EF36E4,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.4091,NEEDS_EXPERT_VALIDATION
HNP-V03-001608,SYN-REQ-00804,MSV1-0CD7ED2F03732BDF,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.3478,NEEDS_EXPERT_VALIDATION
HNP-V03-001609,SYN-REQ-00805,MSV1-DFF5DE86B37A36D7,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.4348,NEEDS_EXPERT_VALIDATION
HNP-V03-001610,SYN-REQ-00805,MSV1-82F0F684C981CCB8,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.3043,NEEDS_EXPERT_VALIDATION
HNP-V03-001611,SYN-REQ-00806,MSV1-9DBF60B5909EDF25,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.625,NEEDS_EXPERT_VALIDATION
HNP-V03-001612,SYN-REQ-00806,MSV1-13FEAF8A8DF5D1BA,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.5294,NEEDS_EXPERT_VALIDATION
HNP-V03-001613,SYN-REQ-00807,MSV1-B29529E3B2690990,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.5333,NEEDS_EXPERT_VALIDATION
HNP-V03-001614,SYN-REQ-00807,MSV1-60A0CA84A6F90365,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.2778,NEEDS_EXPERT_VALIDATION
HNP-V03-001615,SYN-REQ-00808,MSV1-0457F49B1AE537B3,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.5217,NEEDS_EXPERT_VALIDATION
HNP-V03-001616,SYN-REQ-00808,MSV1-5DF4BA5E0280E0DB,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.5217,NEEDS_EXPERT_VALIDATION
HNP-V03-001617,SYN-REQ-00809,MSV1-D7EB9F26560E2242,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.4615,NEEDS_EXPERT_VALIDATION
HNP-V03-001618,SYN-REQ-00809,MSV1-88FAE8E42210C1D2,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.3571,NEEDS_EXPERT_VALIDATION
HNP-V03-001619,SYN-REQ-00810,MSV1-369F86D55571060B,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.5,NEEDS_EXPERT_VALIDATION
HNP-V03-001620,SYN-REQ-00810,MSV1-F2828415122C524D,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.3125,NEEDS_EXPERT_VALIDATION
HNP-V03-001621,SYN-REQ-00811,MSV1-7E27A6264C80BDC9,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.2414,NEEDS_EXPERT_VALIDATION
HNP-V03-001622,SYN-REQ-00811,MSV1-A77E61D3461DC0FA,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.2308,NEEDS_EXPERT_VALIDATION
HNP-V03-001623,SYN-REQ-00812,MSV1-FE7297D58A8780CF,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.6471,NEEDS_EXPERT_VALIDATION
HNP-V03-001624,SYN-REQ-00812,MSV1-4656CB1E605DC114,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.4286,NEEDS_EXPERT_VALIDATION
HNP-V03-001625,SYN-REQ-00813,MSV1-C4B0E1A904F9794B,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.5,NEEDS_EXPERT_VALIDATION
HNP-V03-001626,SYN-REQ-00813,MSV1-EA38586DB0EB42CF,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.2647,NEEDS_EXPERT_VALIDATION
HNP-V03-001627,SYN-REQ-00814,MSV1-A9470C744FE596AB,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.64,NEEDS_EXPERT_VALIDATION
HNP-V03-001628,SYN-REQ-00814,MSV1-D94534EF0B3F3B0D,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.64,NEEDS_EXPERT_VALIDATION
HNP-V03-001629,SYN-REQ-00815,MSV1-40649E9EE20FC5D1,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.4167,NEEDS_EXPERT_VALIDATION
HNP-V03-001630,SYN-REQ-00815,MSV1-4749EFD4B0996F65,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.2667,NEEDS_EXPERT_VALIDATION
HNP-V03-001631,SYN-REQ-00816,MSV1-2A0DE93F114A5816,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.5652,NEEDS_EXPERT_VALIDATION
HNP-V03-001632,SYN-REQ-00816,MSV1-38F173EB1153C6A9,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.5652,NEEDS_EXPERT_VALIDATION
HNP-V03-001633,SYN-REQ-00817,MSV1-CA51D358B9B26505,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.5,NEEDS_EXPERT_VALIDATION
HNP-V03-001634,SYN-REQ-00817,MSV1-40119C1B7076C45C,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.44,NEEDS_EXPERT_VALIDATION
HNP-V03-001635,SYN-REQ-00818,MSV1-F3FE4782A0A9DBF6,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.4857,NEEDS_EXPERT_VALIDATION
HNP-V03-001636,SYN-REQ-00818,MSV1-06D649438323545E,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.4545,NEEDS_EXPERT_VALIDATION
HNP-V03-001637,SYN-REQ-00819,MSV1-D15E9F7E65496B84,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.6471,NEEDS_EXPERT_VALIDATION
HNP-V03-001638,SYN-REQ-00819,MSV1-67C0A81D1A6B0287,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.2727,NEEDS_EXPERT_VALIDATION
HNP-V03-001639,SYN-REQ-00820,MSV1-85D5196653201866,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.6111,NEEDS_EXPERT_VALIDATION
HNP-V03-001640,SYN-REQ-00820,MSV1-D8CA4EB662304BD8,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.5263,NEEDS_EXPERT_VALIDATION
HNP-V03-001641,SYN-REQ-00821,MSV1-3D8093EAAE511881,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.5,NEEDS_EXPERT_VALIDATION
HNP-V03-001642,SYN-REQ-00821,MSV1-98241D588FEDCF5A,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.5,NEEDS_EXPERT_VALIDATION
HNP-V03-001643,SYN-REQ-00822,MSV1-A620BD696EF66F7B,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.5625,NEEDS_EXPERT_VALIDATION
HNP-V03-001644,SYN-REQ-00822,MSV1-7A52CC085A9686A3,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.3158,NEEDS_EXPERT_VALIDATION
HNP-V03-001645,SYN-REQ-00823,MSV1-39819873CA6C1C01,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.4615,NEEDS_EXPERT_VALIDATION
HNP-V03-001646,SYN-REQ-00823,MSV1-550662EA86B8DC4F,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.4615,NEEDS_EXPERT_VALIDATION
HNP-V03-001647,SYN-REQ-00824,MSV1-B04DCCD90B574DF0,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.6471,NEEDS_EXPERT_VALIDATION
HNP-V03-001648,SYN-REQ-00824,MSV1-991B5FBBD861B46D,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.3889,NEEDS_EXPERT_VALIDATION
HNP-V03-001649,SYN-REQ-00825,MSV1-B3E537D7CBC96060,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.5,NEEDS_EXPERT_VALIDATION
HNP-V03-001650,SYN-REQ-00825,MSV1-0983E2A8FC71287F,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.2143,NEEDS_EXPERT_VALIDATION
HNP-V03-001651,SYN-REQ-00826,MSV1-BD8E99AA22CD0D1D,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.4091,NEEDS_EXPERT_VALIDATION
HNP-V03-001652,SYN-REQ-00826,MSV1-3DABEC07CF3DC26A,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.2857,NEEDS_EXPERT_VALIDATION
HNP-V03-001653,SYN-REQ-00827,MSV1-A0F78D6E904521C8,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.2121,NEEDS_EXPERT_VALIDATION
HNP-V03-001654,SYN-REQ-00827,MSV1-ABB22359B2C8EE81,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.1842,NEEDS_EXPERT_VALIDATION
HNP-V03-001655,SYN-REQ-00828,MSV1-F135F40E534E4AFE,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.6316,NEEDS_EXPERT_VALIDATION
HNP-V03-001656,SYN-REQ-00828,MSV1-536745B090C34947,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.2759,NEEDS_EXPERT_VALIDATION
HNP-V03-001657,SYN-REQ-00829,MSV1-34330526A790EB6C,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.5625,NEEDS_EXPERT_VALIDATION
HNP-V03-001658,SYN-REQ-00829,MSV1-BA2207DEEE80CCCD,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.3684,NEEDS_EXPERT_VALIDATION
HNP-V03-001659,SYN-REQ-00830,MSV1-5A57CB42F662A1D9,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.3636,NEEDS_EXPERT_VALIDATION
HNP-V03-001660,SYN-REQ-00830,MSV1-8033820FCD5D6826,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.2,NEEDS_EXPERT_VALIDATION
HNP-V03-001661,SYN-REQ-00831,MSV1-F2F2048179DF6D66,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.2558,NEEDS_EXPERT_VALIDATION
HNP-V03-001662,SYN-REQ-00831,MSV1-76431C8331CB1361,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.2545,NEEDS_EXPERT_VALIDATION
HNP-V03-001663,SYN-REQ-00832,MSV1-096A07C774B7C6B8,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.625,NEEDS_EXPERT_VALIDATION
HNP-V03-001664,SYN-REQ-00832,MSV1-73C272356CF5EBBE,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.2,NEEDS_EXPERT_VALIDATION
HNP-V03-001665,SYN-REQ-00833,MSV1-B47752853A334DAA,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.6316,NEEDS_EXPERT_VALIDATION
HNP-V03-001666,SYN-REQ-00833,MSV1-587F1D18C4EDFD88,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.6,NEEDS_EXPERT_VALIDATION
HNP-V03-001667,SYN-REQ-00834,MSV1-A5BD76CD8A21930B,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.3462,NEEDS_EXPERT_VALIDATION
HNP-V03-001668,SYN-REQ-00834,MSV1-6DF845D1551C4264,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.2963,NEEDS_EXPERT_VALIDATION
HNP-V03-001669,SYN-REQ-00835,MSV1-F4F57AB5C8B5025B,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.3913,NEEDS_EXPERT_VALIDATION
HNP-V03-001670,SYN-REQ-00835,MSV1-EE008836471D0FC9,HARD_NEGATIVE,LEXICAL_SIMILAR_NOT_GOLD,0.2727,NEEDS_EXPERT_VALIDATION
