tender_id,title,department,category,description,source,source_date,record_type,synthetic_flag
SYN-TENDER-04107,Synthetic procurement: SPACE SYSTEMS EARLY OPERATIONS PART 2 INITIALIZATION PLAN,SYNTHETIC,Process Specification,Procurement requirement for product/service conforming to SPACE SYSTEMS EARLY OPERATIONS PART 2 INITIALIZATION PLAN,GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-04108,Synthetic procurement: Bamboo Chicks - Specification Part 2 Coarse (First Revision),SYNTHETIC,Product Specification,Procurement requirement for product/service conforming to Bamboo Chicks - Specification Part 2 Coarse (First Revision),GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-04109,Synthetic procurement: Helical compression springs: Part 5 hot coiled springs made from circular section bars - Specification (Second Revision),SYNTHETIC,Product Specification,Procurement requirement for product/service conforming to Helical compression springs: Part 5 hot coiled springs made from circular section bars - Specification (Second Revision),GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-04110,Synthetic procurement: Dimensionsofferritecomponents for CTV: Part 1 cores for deflection coil,SYNTHETIC,Dimensions,Procurement requirement for product/service conforming to Dimensionsofferritecomponents for CTV: Part 1 cores for deflection coil,GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-04111,Synthetic procurement: Wheelchairs Part 9: Climatic tests for electric wheelchairs,SYNTHETIC,Methods of Tests,Procurement requirement for product/service conforming to Wheelchairs Part 9: Climatic tests for electric wheelchairs,GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-04112,Synthetic procurement: Textiles – Ground sheets (light weight) – Specification,SYNTHETIC,Product Specification,Procurement requirement for product/service conforming to Textiles – Ground sheets (light weight) – Specification,GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-04113,Synthetic procurement: Wind energy generation systems Part 12: Power performance measurements of electricity producing wind turbines Overview,SYNTHETIC,Methods of Tests,Procurement requirement for product/service conforming to Wind energy generation systems Part 12: Power performance measurements of electricity producing wind turbines Overview,GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-04114,Synthetic procurement: Surface acoustic wave SAW filters of assessed quality Part 1: Generic specification,SYNTHETIC,Product Specification,Procurement requirement for product/service conforming to Surface acoustic wave SAW filters of assessed quality Part 1: Generic specification,GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-04115,Synthetic procurement: Stille Luer's Pattern Orthopaedic Gouge Forceps - Specification (First Revision),SYNTHETIC,Product Specification,Procurement requirement for product/service conforming to Stille Luer's Pattern Orthopaedic Gouge Forceps - Specification (First Revision),GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-04116,Synthetic procurement: Project Management — Glossary of Terms ( Third Revision ),SYNTHETIC,Terminology,Procurement requirement for product/service conforming to Project Management — Glossary of Terms ( Third Revision ),GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-04117,"Synthetic procurement: Ready mixed paint, brushing, grey filler, for enamels for use over primers - Specification (Third Revision)",SYNTHETIC,Product Specification,"Procurement requirement for product/service conforming to Ready mixed paint, brushing, grey filler, for enamels for use over primers - Specification (Third Revision)",GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-04118,Synthetic procurement: PLASTICS — METHODS OF TESTING PART 5 MECHANICAL PROPERTIES SEC 31 DETERMINATION OF DYNAMIC MECHANICAL PROPERTIES SUBSEC 4 TENSILE VIBRATION — NON-RESONANCE METHOD,SYNTHETIC,Methods of Tests,Procurement requirement for product/service conforming to PLASTICS — METHODS OF TESTING PART 5 MECHANICAL PROPERTIES SEC 31 DETERMINATION OF DYNAMIC MECHANICAL PROPERTIES SUBSEC 4 TENSILE VIBRATION — NON-RESONANCE METHOD,GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-04119,Synthetic procurement: Drop Weight Tear Test on Ferritic Steels and Line Pipe ? Method of Test,SYNTHETIC,Methods of Tests,Procurement requirement for product/service conforming to Drop Weight Tear Test on Ferritic Steels and Line Pipe ? Method of Test,GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-04120,Synthetic procurement: Textiles - Dope Dyed Polyester Material - Identification Method,SYNTHETIC,Methods of Tests,Procurement requirement for product/service conforming to Textiles - Dope Dyed Polyester Material - Identification Method,GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-04121,Synthetic procurement: Dimensions for moulds for cast resin based straight through joints for cables for working voltages from 3.3 kV up to and including 11 kV,SYNTHETIC,Product Specification,Procurement requirement for product/service conforming to Dimensions for moulds for cast resin based straight through joints for cables for working voltages from 3.3 kV up to and including 11 kV,GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-04122,Synthetic procurement: Refrigerated storage cabinets and counters for professional use Performance and energy consumption,SYNTHETIC,Product Specification,Procurement requirement for product/service conforming to Refrigerated storage cabinets and counters for professional use Performance and energy consumption,GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-04123,Synthetic procurement: Submerged arc welding of mild steel and low alloy steels - Recommendations (First Revision),SYNTHETIC,Code of Practice,Procurement requirement for product/service conforming to Submerged arc welding of mild steel and low alloy steels - Recommendations (First Revision),GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-04124,Synthetic procurement: FACE WASH - SPECIFICATION,SYNTHETIC,Product Specification,Procurement requirement for product/service conforming to FACE WASH - SPECIFICATION,GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-04125,"Synthetic procurement: Nuclear energy, nuclear technologies and radiological protection - Vocabulary : Part 6 Nuclear medicine",SYNTHETIC,Terminology,"Procurement requirement for product/service conforming to Nuclear energy, nuclear technologies and radiological protection - Vocabulary : Part 6 Nuclear medicine",GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-04126,Synthetic procurement: Automotive Vehicles â€• Vehicle Dynamics Test Methods Part 2 Steady-State Test Procedure for Vehicle Stability and Controllability — Open-Loop and Closed Loop Test,SYNTHETIC,Methods of Tests,Procurement requirement for product/service conforming to Automotive Vehicles â€• Vehicle Dynamics Test Methods Part 2 Steady-State Test Procedure for Vehicle Stability and Controllability — Open-Loop and Closed Loop Test,GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-04127,Synthetic procurement: Determination of brittleness by Izod impact (See IS 1708: PARTS 1 TO 18),SYNTHETIC,Methods of Tests,Procurement requirement for product/service conforming to Determination of brittleness by Izod impact (See IS 1708: PARTS 1 TO 18),GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-04128,Synthetic procurement: Laboratory glassware - Bottles: Part 3 aspirator (Second Revision),SYNTHETIC,Product Specification,Procurement requirement for product/service conforming to Laboratory glassware - Bottles: Part 3 aspirator (Second Revision),GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-04129,Synthetic procurement: Exfoliated vermiculite - Specification (First Revision),SYNTHETIC,Product Specification,Procurement requirement for product/service conforming to Exfoliated vermiculite - Specification (First Revision),GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-04130,Synthetic procurement: ALARM SYSTEMS PART 7-8: Message Formats and Protocols for serial data interfaces in alarm transmission systems Requirements for common protocol for alarm transmission using the Internet protocol,SYNTHETIC,Code of Practice,Procurement requirement for product/service conforming to ALARM SYSTEMS PART 7-8: Message Formats and Protocols for serial data interfaces in alarm transmission systems Requirements for common protocol for alarm transmission using the Internet protocol,GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-04131,Synthetic procurement: Air Cargo and Ground Equipment — Vocabulary,SYNTHETIC,Terminology,Procurement requirement for product/service conforming to Air Cargo and Ground Equipment — Vocabulary,GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-04132,Synthetic procurement: PLASTICS - METHODS OF TESTING PART 3 PHYSICAL AND DIMENSIONAL PROPERTIES SECTION 4 DETERMINATION OF BULK FACTOR OF MOULDING MATERIALS (First Revision),SYNTHETIC,Methods of Tests,Procurement requirement for product/service conforming to PLASTICS - METHODS OF TESTING PART 3 PHYSICAL AND DIMENSIONAL PROPERTIES SECTION 4 DETERMINATION OF BULK FACTOR OF MOULDING MATERIALS (First Revision),GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-04133,Synthetic procurement: Air compressor lubricants - Types daa and dab - Specification,SYNTHETIC,Product Specification,Procurement requirement for product/service conforming to Air compressor lubricants - Types daa and dab - Specification,GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-04134,Synthetic procurement: Methods of test for stabilized soils: Part 6 Flexural strength of soil-cement using simple beam with third-point loading,SYNTHETIC,Methods of Tests,Procurement requirement for product/service conforming to Methods of test for stabilized soils: Part 6 Flexural strength of soil-cement using simple beam with third-point loading,GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-04135,Synthetic procurement: Layout plan for dairy laboratories,SYNTHETIC,Code of Practice,Procurement requirement for product/service conforming to Layout plan for dairy laboratories,GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-04136,Synthetic procurement: Determination of torsional strength (See IS 1708: PARTS 1 TO 18),SYNTHETIC,Methods of Tests,Procurement requirement for product/service conforming to Determination of torsional strength (See IS 1708: PARTS 1 TO 18),GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-04137,Synthetic procurement: Coaxial communication cables: Part 1 - 101 electrical test methods - Test for conductor D.C. resistance of cable,SYNTHETIC,Methods of Tests,Procurement requirement for product/service conforming to Coaxial communication cables: Part 1 - 101 electrical test methods - Test for conductor D.C. resistance of cable,GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-04138,Synthetic procurement: Textiles — Method of Test — Determination of Hydrogen Peroxide Content in Textile Materials (First Revision),SYNTHETIC,Methods of Tests,Procurement requirement for product/service conforming to Textiles — Method of Test — Determination of Hydrogen Peroxide Content in Textile Materials (First Revision),GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-04139,Synthetic procurement: Textiles – Jute yarn (single and ply) used as filler in woven carpets and for other uses – Specification (first revision),SYNTHETIC,Product Specification,Procurement requirement for product/service conforming to Textiles – Jute yarn (single and ply) used as filler in woven carpets and for other uses – Specification (first revision),GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-04140,Synthetic procurement: Painting of structures in aggressive chemical environment - Guidelines,SYNTHETIC,Code of Practice,Procurement requirement for product/service conforming to Painting of structures in aggressive chemical environment - Guidelines,GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-04141,Synthetic procurement: Determination of Strength Properties of Natural Building Stones Methods of test Part 5 Flexural Modulus of Elasticity,SYNTHETIC,Code of Practice,Procurement requirement for product/service conforming to Determination of Strength Properties of Natural Building Stones Methods of test Part 5 Flexural Modulus of Elasticity,GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-04142,Synthetic procurement: Medical endoscopes and endotherapy devices Part 6 Vocabulary,SYNTHETIC,Terminology,Procurement requirement for product/service conforming to Medical endoscopes and endotherapy devices Part 6 Vocabulary,GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-04143,Synthetic procurement: Methods for Quantitative Description of Discontinuities in Rock Masses Part 7 Filling (First Revision),SYNTHETIC,Methods of Tests,Procurement requirement for product/service conforming to Methods for Quantitative Description of Discontinuities in Rock Masses Part 7 Filling (First Revision),GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-04144,Synthetic procurement: Rubber Hose for Cement Grouting - Specification (Third Revision),SYNTHETIC,Product Specification,Procurement requirement for product/service conforming to Rubber Hose for Cement Grouting - Specification (Third Revision),GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-04145,Synthetic procurement: Automotive vehicles - Taper terminal cable connectors for batteries - Specification (Second Revision),SYNTHETIC,Product Specification,Procurement requirement for product/service conforming to Automotive vehicles - Taper terminal cable connectors for batteries - Specification (Second Revision),GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-04146,Synthetic procurement: Methods for determination of melting point and melting range,SYNTHETIC,Methods of Tests,Procurement requirement for product/service conforming to Methods for determination of melting point and melting range,GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-04147,Synthetic procurement: Bonded abrasive products - Dimensions: Part 4 grinding wheels for surface grinding / peripheral grinding,SYNTHETIC,Dimensions,Procurement requirement for product/service conforming to Bonded abrasive products - Dimensions: Part 4 grinding wheels for surface grinding / peripheral grinding,GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-04148,Synthetic procurement: Hardmetal burrs: Part 10 Conical round- (ball-) nose burrs (style L),SYNTHETIC,Dimensions,Procurement requirement for product/service conforming to Hardmetal burrs: Part 10 Conical round- (ball-) nose burrs (style L),GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-04149,Synthetic procurement: Method for determination of thermal conductivity of thermal insulation materials (Water Calorimeter Method) (First Revision),SYNTHETIC,Methods of Tests,Procurement requirement for product/service conforming to Method for determination of thermal conductivity of thermal insulation materials (Water Calorimeter Method) (First Revision),GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-04150,Synthetic procurement: Sampling from Stationary Sources for Automated Determination of Gas Emission Concentration Using Permanently Installed Monitoring Systems,SYNTHETIC,Code of Practice,Procurement requirement for product/service conforming to Sampling from Stationary Sources for Automated Determination of Gas Emission Concentration Using Permanently Installed Monitoring Systems,GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-04151,Synthetic procurement: PIPE VICES (HINGED TYPE) - SPECIFICATION (first revision),SYNTHETIC,Product Specification,Procurement requirement for product/service conforming to PIPE VICES (HINGED TYPE) - SPECIFICATION (first revision),GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-04152,"Synthetic procurement: Thoracic Surgery Instruments - Rib Spreader, Finochietto's Pattern, Adult Size",SYNTHETIC,Product Specification,"Procurement requirement for product/service conforming to Thoracic Surgery Instruments - Rib Spreader, Finochietto's Pattern, Adult Size",GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-04153,Synthetic procurement: Criteria for the design of reinforced concrete arches,SYNTHETIC,Code of Practice,Procurement requirement for product/service conforming to Criteria for the design of reinforced concrete arches,GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-04154,Synthetic procurement: Safety of Machinery - Application of Protective Equipment to Detect the Presence of Persons,SYNTHETIC,Others,Procurement requirement for product/service conforming to Safety of Machinery - Application of Protective Equipment to Detect the Presence of Persons,GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-04155,Synthetic procurement: Information Technology IT Enabled Services-Business Process Outsourcing ITES-BPO lifecycle Processes Part 3 Measurement Framework MF and Organization Maturity Model OMM (First Revision),SYNTHETIC,Service Specification,Procurement requirement for product/service conforming to Information Technology IT Enabled Services-Business Process Outsourcing ITES-BPO lifecycle Processes Part 3 Measurement Framework MF and Organization Maturity Model OMM (First Revision),GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-04156,Synthetic procurement: Tool steel forgings for metal forming - Specification,SYNTHETIC,Product Specification,Procurement requirement for product/service conforming to Tool steel forgings for metal forming - Specification,GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-04157,Synthetic procurement: Ratchet Lever Hoist — Specification ( First Revision ),SYNTHETIC,-,Procurement requirement for product/service conforming to Ratchet Lever Hoist — Specification ( First Revision ),GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-04158,Synthetic procurement: Human resource management - Compliance and ethics metrics cluster,SYNTHETIC,Others,Procurement requirement for product/service conforming to Human resource management - Compliance and ethics metrics cluster,GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-04159,Synthetic procurement: Fishing nets - Method of test for the determination of mesh size Part 1 Opening of mesh ( first revision),SYNTHETIC,Methods of Tests,Procurement requirement for product/service conforming to Fishing nets - Method of test for the determination of mesh size Part 1 Opening of mesh ( first revision),GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-04160,"Synthetic procurement: Construction, Operation and Maintenance of River Valley Projects — Safety Guidelines Part 11 Underground Excavation ( First Revision )",SYNTHETIC,Safety Standard,"Procurement requirement for product/service conforming to Construction, Operation and Maintenance of River Valley Projects — Safety Guidelines Part 11 Underground Excavation ( First Revision )",GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-04161,Synthetic procurement: ROAD CONSTRUCTION AND MAINTENANCE EQUIPMENT - BITUMINOUS BINDER SPRAYERS AND SYNCHRONOUS BITUMINOUS BINDER SPRAYERS-CHIP SPREADERS - TERMINOLOGY AND COMMERCIAL SPECIFICATIONS,SYNTHETIC,Product Specification,Procurement requirement for product/service conforming to ROAD CONSTRUCTION AND MAINTENANCE EQUIPMENT - BITUMINOUS BINDER SPRAYERS AND SYNCHRONOUS BITUMINOUS BINDER SPRAYERS-CHIP SPREADERS - TERMINOLOGY AND COMMERCIAL SPECIFICATIONS,GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-04162,Synthetic procurement: Guide for marking system for fluid power components: Part 1 cylinders,SYNTHETIC,Code of Practice,Procurement requirement for product/service conforming to Guide for marking system for fluid power components: Part 1 cylinders,GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-04163,Synthetic procurement: CONCRETE BATCHING AND MIXING PLANT SPECIFICATION Second Revision,SYNTHETIC,Product Specification,Procurement requirement for product/service conforming to CONCRETE BATCHING AND MIXING PLANT SPECIFICATION Second Revision,GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-04164,Synthetic procurement: High - Voltage test techniques: Part 3 definitions and requirements for on - Site testing,SYNTHETIC,Methods of Tests,Procurement requirement for product/service conforming to High - Voltage test techniques: Part 3 definitions and requirements for on - Site testing,GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-04165,Synthetic procurement: Types of Safety Device for Gas Cylinders and Gas Cylinder Valves ( Second Revision ),SYNTHETIC,Product Specification,Procurement requirement for product/service conforming to Types of Safety Device for Gas Cylinders and Gas Cylinder Valves ( Second Revision ),GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-04166,Synthetic procurement: Safety codefo roperationand maintenance of river valley projects: Part 9 canals and cross drainage works,SYNTHETIC,Code of Practice,Procurement requirement for product/service conforming to Safety codefo roperationand maintenance of river valley projects: Part 9 canals and cross drainage works,GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-04167,Synthetic procurement: Methods of test for petroleum and its products [p: 152] liquefied petroleum gases - Corrosiveness to copper - Copper strip test,SYNTHETIC,Methods of Tests,Procurement requirement for product/service conforming to Methods of test for petroleum and its products [p: 152] liquefied petroleum gases - Corrosiveness to copper - Copper strip test,GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-04168,"Synthetic procurement: Mild Steel and Brass Cup, Ruler and Square Hooks and Screw Eyes - Specification",SYNTHETIC,Product Specification,"Procurement requirement for product/service conforming to Mild Steel and Brass Cup, Ruler and Square Hooks and Screw Eyes - Specification",GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-04169,Synthetic procurement: Recommendations for cleaning of premises and plants using asbestos fibres (First Revision),SYNTHETIC,Safety Standard,Procurement requirement for product/service conforming to Recommendations for cleaning of premises and plants using asbestos fibres (First Revision),GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-04170,Synthetic procurement: Glossary of terms relating to water supply and sanitation,SYNTHETIC,Terminology,Procurement requirement for product/service conforming to Glossary of terms relating to water supply and sanitation,GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-04171,Synthetic procurement: Textiles - Quantitative chemical analysis - Mixtures of melamine with certain other fibres method using hot formic acid,SYNTHETIC,Methods of Tests,Procurement requirement for product/service conforming to Textiles - Quantitative chemical analysis - Mixtures of melamine with certain other fibres method using hot formic acid,GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-04172,Synthetic procurement: Specification for base paper for sensitized paper (First Revision),SYNTHETIC,Product Specification,Procurement requirement for product/service conforming to Specification for base paper for sensitized paper (First Revision),GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-04173,"Synthetic procurement: Specification for 4 - Metre, levelling staff, folding type",SYNTHETIC,Product Specification,"Procurement requirement for product/service conforming to Specification for 4 - Metre, levelling staff, folding type",GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-04174,Synthetic procurement: Radio-frequency Cables Part 3 Coaxial Cables for Digital Communication in Horizontal Floor Wiring Section 2 Detail Specification for Coaxial Cables With Solid Dielectric for Local Area Networks of 185 M Reach and Up to 10 Mb/s,SYNTHETIC,Product Specification,Procurement requirement for product/service conforming to Radio-frequency Cables Part 3 Coaxial Cables for Digital Communication in Horizontal Floor Wiring Section 2 Detail Specification for Coaxial Cables With Solid Dielectric for Local Area Networks of 185 M Reach and Up to 10 Mb/s,GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-04175,Synthetic procurement: Mechanical Vibration — Rotor Balancing Part 21 Description and Evaluation of Balancing Machines (First Revision),SYNTHETIC,Others,Procurement requirement for product/service conforming to Mechanical Vibration — Rotor Balancing Part 21 Description and Evaluation of Balancing Machines (First Revision),GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-04176,Synthetic procurement: Stone-Polymer Composite Flooring Tiles and Planks - Specification,SYNTHETIC,Product Specification,Procurement requirement for product/service conforming to Stone-Polymer Composite Flooring Tiles and Planks - Specification,GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-04177,Synthetic procurement: Specification for 50-kg tent,SYNTHETIC,Product Specification,Procurement requirement for product/service conforming to Specification for 50-kg tent,GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-04178,Synthetic procurement: ISO general purpose metric screw threads - Tolerances - Part 3: Limit deviations for screw threads,SYNTHETIC,Dimensions,Procurement requirement for product/service conforming to ISO general purpose metric screw threads - Tolerances - Part 3: Limit deviations for screw threads,GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-04179,"Synthetic procurement: Formothion , emulsifiable concentrates- Specification First Revision",SYNTHETIC,Product Specification,"Procurement requirement for product/service conforming to Formothion , emulsifiable concentrates- Specification First Revision",GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-04180,Synthetic procurement: Specification for Injection Moulded PVC Socket Fittings with Solvent Cement Joints for Water Supplies: Part 3 Specific Requirements for 90 Degree elbows (First revision),SYNTHETIC,Product Specification,Procurement requirement for product/service conforming to Specification for Injection Moulded PVC Socket Fittings with Solvent Cement Joints for Water Supplies: Part 3 Specific Requirements for 90 Degree elbows (First revision),GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-04181,Synthetic procurement: Hydroxycitronellal - Specification (Third Revision),SYNTHETIC,Product Specification,Procurement requirement for product/service conforming to Hydroxycitronellal - Specification (Third Revision),GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-04182,"Synthetic procurement: Oil of basil, methylchavicol type - Specification",SYNTHETIC,Product Specification,"Procurement requirement for product/service conforming to Oil of basil, methylchavicol type - Specification",GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-04183,"Synthetic procurement: Horizontal centrifugal pumps for clear, cold water - Specification: Part 1 agricultural and rural water supply purposes (Fourth Revision)",SYNTHETIC,Product Specification,"Procurement requirement for product/service conforming to Horizontal centrifugal pumps for clear, cold water - Specification: Part 1 agricultural and rural water supply purposes (Fourth Revision)",GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-04184,Synthetic procurement: GAS CYLINDERS FLEXIBLE HOSES ASSEMBLIES SPECIFICATION AND TESTING,SYNTHETIC,Product Specification,Procurement requirement for product/service conforming to GAS CYLINDERS FLEXIBLE HOSES ASSEMBLIES SPECIFICATION AND TESTING,GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-04185,"Synthetic procurement: Guidelines for manufacture of 23,22,21,18,14 and 9 carat gold alloys (Second Revision)",SYNTHETIC,Code of Practice,"Procurement requirement for product/service conforming to Guidelines for manufacture of 23,22,21,18,14 and 9 carat gold alloys (Second Revision)",GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-04186,Synthetic procurement: Rock bolts for mines (Cement Grouted) - General requirements,SYNTHETIC,Product Specification,Procurement requirement for product/service conforming to Rock bolts for mines (Cement Grouted) - General requirements,GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-04187,Synthetic procurement: CRANES GRAPHICAL SYMBOLS PART 2 MOBILE CRANES,SYNTHETIC,Terminology,Procurement requirement for product/service conforming to CRANES GRAPHICAL SYMBOLS PART 2 MOBILE CRANES,GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-04188,Synthetic procurement: Hard coal and coke - Mechanical sampling : Part 4 coal - preparation of test samples (First Revision),SYNTHETIC,Others,Procurement requirement for product/service conforming to Hard coal and coke - Mechanical sampling : Part 4 coal - preparation of test samples (First Revision),GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-04189,Synthetic procurement: IS 14812 : 2020 AUTOMOTIVE VEHICLES REAR UNDERRUN PROTECTIVE DEVICE - GENERAL REQUIREMENTS (Second Revision ),SYNTHETIC,Safety Standard,Procurement requirement for product/service conforming to IS 14812 : 2020 AUTOMOTIVE VEHICLES REAR UNDERRUN PROTECTIVE DEVICE - GENERAL REQUIREMENTS (Second Revision ),GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
