pair_id,query,positive_standard_id,negative_standard_id,label,difficulty,reason,source,record_type,synthetic_flag
PAIR-5116A1DA4D14D6FF,"Need procurement guidance for Thoracic Surgery Instruments — Rib Shears, Tudor Edward’s Pattern — Specification (Second Revision)",MSV1-FE46609F650847BC,MSV1-77125918D8ECD443,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-41453F85E2304FE7,"Need procurement guidance for Painting of Concrete, Masonry and Plaster Surfaces - Code of Practice - Part 1 : Operations and Workmanship",MSV1-0BE836EE8D2A85E4,MSV1-7A52CC085A9686A3,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-DCA9F23D1904A779,Need procurement guidance for SPACE SYSTEMS - QUALIFICATION ASSESSMENT,MSV1-09A2DDEFA3EF7F7A,MSV1-85B4BC89979BACEC,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-1069F13EB6AA2219,Need procurement guidance for Optics and photonics -- Preparation of drawings for optical elements and systems : Part 7 Non-toleranced data,MSV1-67B9DD63811B72DB,MSV1-25D3FB29615AA5B3,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-0B111D43C0B08637,Need procurement guidance for Copper tamping powder for carbon brushes - Specification,MSV1-EEBEAC353DBDB8F8,MSV1-641185A29423DFD2,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-DBFC3CFA2D8BFEC7,Need procurement guidance for Metallic materials Determination of forming-limit curves for sheet and strip Part 2: Determination of forming-limit curves in the laboratory,MSV1-770B825677D22942,MSV1-91A63DAB287F0EF0,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-95B651691B569AE7,Need procurement guidance for Graphic technology Variable content replacement Part 1: Using PDFX for variable content replacement PDFVCR-1,MSV1-9982915D67777195,MSV1-EEFC02E6A68935CB,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-4F45EC8A2BAB709C,Need procurement guidance for Method of Test - Determination of Ochratoxin A in Wine by High Performance Liquid Chromatography with Immunoaffinity Column and Fluorescence Detection,MSV1-7C8200D98BA6F2C9,MSV1-4DA1937BC9B7ABE2,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-0AB6B9AFB97E3470,Need procurement guidance for Gaseous fire extinguishing systems - IG 01 extinguishing systems,MSV1-A69BD3BC5ADC597A,MSV1-20FC2563114B3E28,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-CDB75D3229F13858,Need procurement guidance for UHV AC TRANSMISSION SYSTEMS Part 100: General information,MSV1-5D3DAF2A13617E73,MSV1-B3CCF9202923551E,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-8E91A3222134F4CD,Need procurement guidance for Triazophos emulsifiable concentrate - Specification (first revision),MSV1-AFB8E45A2B2CBE86,MSV1-C61BA55A5C5E3A0C,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-9468288CF828EC80,Need procurement guidance for GLOSSARY OF TERMS RELATING TO PILE DRIVING EQUIPMENT (First Revision of IS 6427),MSV1-B87E86B280FD1F41,MSV1-4E1A7DF4F35380DE,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-E24CCCD6A52361D8,Need procurement guidance for Vaccine Carriers - General Requirements and Test Methods,MSV1-196E06C57E97829F,MSV1-071C4365D3EA2774,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-029ACD3837084185,Need procurement guidance for Specification for canned pineapples,MSV1-8C0B10002D7F3A1B,MSV1-E9B69418BF111723,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-B7605B32C6DA8B63,Need procurement guidance for TEXTILES CARD AND GILL PINS FOR USE IN JUTE INDUSTRY SPECIFICATION Second Revision of IS 4909,MSV1-596F6DA97A89EFA4,MSV1-46D20B34A67B4538,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-C677984808819F15,Need procurement guidance for Specification for cartridges for shot guns: Part 6 propellant,MSV1-731E7EF810D150EE,MSV1-F1B1FFC220F50465,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-656BA54AFFE619F8,Need procurement guidance for Public information guidance systems Part 3 : Guidelines for the design and use of information index signs,MSV1-8CDB0F67B017BAA2,MSV1-4ED96A958A665AD0,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-03F67ECE4862E88F,Need procurement guidance for Portable/ Personal Transceivers - Specification,MSV1-FD7771C888FC1AA3,MSV1-EDE25CAA31F1BE89,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-1592C1F41A72D9EF,Need procurement guidance for Electrotechnical vocabulary: Part 47 digital electronic equipment,MSV1-CC834158E1D36460,MSV1-3F50AC18EC0A2912,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-8658E77F2D48F8A4,Need procurement guidance for PLASTICS METHODS OF TESTING PART 8 PERMANENCE/CHEMICAL PROPERTIES SECTION 15 DETERMINATION OF RESISTANCE TO ENVIRONMENTAL STRESS CRACKING ESC GENERAL GUIDANCE,MSV1-CC3D28461D2B8288,MSV1-CEC6CD8705FFE9BB,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-8513E227E4C145CB,Need procurement guidance for Water quality - Determination of certain organochlorine insecticides: 1996 polychlorinated biphenyls and chlorobenzenes - Gas chromatographic method after liquid - Liquid extraction,MSV1-85F4CC1677E40D6A,MSV1-B1467A030783F482,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-FCAC3859D79D42FD,Need procurement guidance for In-Vitro Diagnostic Devices - Automated ELISA Processor,MSV1-07F1B24E29492404,MSV1-A6D9F4A6D157E313,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-3F74C0BD243303C5,Need procurement guidance for Method for determination of ergot in foodgrains,MSV1-37E01964D02AF66B,MSV1-DEF1C224568E1415,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-624F87BE6546B674,Need procurement guidance for Specification for low and medium alloy steel covered electrodes for manual metal arc welding (Third Revision,MSV1-43BCDC9D0498D031,MSV1-06C3CDBDA79CE6A4,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-7F8F805F2CB9A01A,Need procurement guidance for Specification for ethylene oxide (First Revision),MSV1-4192EA5342BC1E68,MSV1-FC13783402C6B7C8,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-E22735B05475E58B,Need procurement guidance for Methods of chemical analysis of ferro-molybdenum: Part 5 determination of phosphorus,MSV1-98E117BFF2440767,MSV1-9DC6C8780EEF6058,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-B4E1035A09D904BC,Need procurement guidance for Textiles Method for determination of alkylphenols AP,MSV1-8C0D80279CD6C51E,MSV1-0C47AA7CB99DA014,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-50062F488E67CE70,Need procurement guidance for Surface characterization of gold nanoparticles for nanomaterial specific toxicity screening: FT - IR method,MSV1-E453BED06172E142,MSV1-0BE55ADFAD45A44C,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-4947A8510F561EAC,Need procurement guidance for Napthol - specification (fourth Revision),MSV1-82DA78A01375C019,MSV1-4719B5AB5D34BCEC,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-8CA0450B2C3B49BE,Need procurement guidance for Imethods of test for meat and meat products: Part 14 determnation of starch content,MSV1-CFAB16861D7EA5D9,MSV1-F4A0D9C88C9B413B,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-3808C2424D5FF91D,Need procurement guidance for Work environment monitoring (Airborne Contaminants) - Code of Practice (First Revision),MSV1-CD07BF42DC10B7B3,MSV1-65E7E24632250B94,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-C05B3F014F84DED0,Need procurement guidance for Measurement Procedures for Materials Used in Photovoltaic Modules Part 1-7: Encapsulates Test Procedure of Optical Durability,MSV1-3810B774905242A3,MSV1-5967501A7243C085,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-566D37D21D71FC87,Need procurement guidance for Guide fort ypes of measurements for structures in river valley projekts and critbria for choice and location of measuring instruments: Part 1 for earth and rockfill dams (First Revision),MSV1-C88EF11D74E3FF5C,MSV1-1E283C13CB3C8C87,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-3A244CC68FA6CC15,"Need procurement guidance for Cardiovascular surgery instruments - Clamps, vascular, angled at 45 - Shape and dimensions (First Revision)",MSV1-5EED411ECF3DFB99,MSV1-72C6B17232B140DB,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-C203AA1214E7BFF4,"Need procurement guidance for FOLDING BOX BOARD, UNCOATED - SPECIFICATION ( Second Revision )",MSV1-DB04ECC96E0A35A3,MSV1-AEBDAFFA10B08086,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-044B2BC1C3E66DAA,Need procurement guidance for Textiles -Worsted Suitings- Specification,MSV1-C822DB4FDF6B067C,MSV1-721BDB8C6778B755,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-A62E35A85654F70B,Need procurement guidance for Surface Active Agents — Methods of Test Part 1 Relative Dispersing Power (First Revision),MSV1-D682451BA4486603,MSV1-B770902F820726A1,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-DC89AB802F514F4D,Need procurement guidance for Specification for electric instantaneous water heaters (Second Revision),MSV1-E1BB8F18176BC62A,MSV1-8CC2F3C7D18C0491,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-1C7913E5B74C8FD4,Need procurement guidance for Methods of inspection for straight bevel gears,MSV1-C4AB5D8BF3F46A83,MSV1-14735D45C292CBF9,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-A426CD26BB2FA930,Need procurement guidance for INTERPRETING SERVICES - GENERAL REQUIREMENTS AND RECOMMENDATIONS,MSV1-EFF32CC5E3DF969F,MSV1-15F6140A3226FBEB,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-6242170714D182FE,Need procurement guidance for Suction Catheters for Use in the Respiratory Tract,MSV1-0DF2C11BD25FB3F5,MSV1-C5F51F7B93CC3BC8,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-DE93A8F9326B33D7,Need procurement guidance for Pipe Wrenches - Specification Part 1 General Purpose(Third revision),MSV1-6D6C10BE34E24B1D,MSV1-1EA83310E75202A6,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-1A11C4D3286D6259,Need procurement guidance for Test chart for universal tool and cutter grinders,MSV1-F1DF3D1B8095CCFC,MSV1-66B8957EBB89D93D,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-47775434D6207393,Need procurement guidance for Petroleum and Related Products - Precision of Measurement Methods and Results Part 5 Statistical Assessment of Agreement between Two Different Measurement Methods that Claim to Measure the Same Property,MSV1-EDE90A6824CD212D,MSV1-5AE6A1331F2E9713,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-3067A59FDF718E46,Need procurement guidance for Water quality - Determination of selected organic nitrogen and phosphorus compounds - Gas chromatographic method,MSV1-00EBAC6312AE4A5C,MSV1-74D00D986E3B313F,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-7DA47705B8F29796,Need procurement guidance for Standard silica sand for raw material testing in foundries - Specification (first revision),MSV1-D7DF26341B009FEE,MSV1-6DF845D1551C4264,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-6688B4FBA5D3BE4C,Need procurement guidance for Black oxide coating on stainless steel parts - Specification,MSV1-18B88A285931D3D6,MSV1-FBF0937E032602FA,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-3AAFD5C3A5F56CCC,Need procurement guidance for Self - Propelled Agricultural Machinery - Assessment of Stability : Part 1 Principles,MSV1-1ED94C9A4314D110,MSV1-F32B6DB333A037F5,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-DF8D6A0B1939DC4A,Need procurement guidance for Cardiac rhythm management devices- Symbols to be used with cardiac rhythm management device labels and information to be supplied General requirements,MSV1-C6A6EC532351C9C3,MSV1-ACAC328E51574D02,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-57B3460EB2B39C6D,Need procurement guidance for Aircraft - Standby magnetic compass - Specification,MSV1-A674EC792F7DFE65,MSV1-B7556AAE881745D0,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-66F24702555FBCF2,Need procurement guidance for Tar and Bituminous Materials - Determination of Fraass Breaking Point of Bitumen - Methods of Test (First Revision),MSV1-2051FD1843562C42,MSV1-C60A911679A1206B,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-701FE8271612BF4F,"Need procurement guidance for Code of practice for design, installation and maintenance of overhead power lines: Part 1 lines up to and including 11 kV Sec 2 installation and maintenance",MSV1-76F66D8CDE10C674,MSV1-AA1B80499A507009,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-23F52A347AA26F8C,Need procurement guidance for Specification for muscle hook,MSV1-C9FCB8F8A6875175,MSV1-5338F49AAEDB10F2,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-DD36937D5516D108,Need procurement guidance for Textiles – Determination of physiological effects – Measurement of thermal and water-vapour resistance under steady-state conditions (Sweating guarded-hot plate test),MSV1-ADB04CCA97828A73,MSV1-51A475F723413559,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-1D8BD64192377F4F,Need procurement guidance for Counter balanced trucks handling freight containers of 6 m length and above - Additional stability tests,MSV1-864A80CDC634C064,MSV1-9C89C522B312AC58,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-73491E8A82835835,Need procurement guidance for Methods for determination of physical characteristics of doughs made from wheat flour: Part 2 rheological properties using an extensograph (Second Revision),MSV1-7EB7EC1425FCDFEE,MSV1-8210F4ACA3CE721D,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-C52CA0D0428B057D,Need procurement guidance for Semiconductor devices - Integrated circuits - Analogue integrated circuits blank detail specification for monolithic integrated operational amplifiers,MSV1-E4789E1593EAEEBF,MSV1-B5DA9132EE61CB82,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-88A6D64D08ADD65F,Need procurement guidance for Bicycles bottom bracket lock ring - Specification (Third Revision),MSV1-ADE8CF9E4434E8B1,MSV1-07CF22F5842179C0,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-EEEEB61B01ECFF7A,Need procurement guidance for TYRE YARNS CORDS AND TYRE CORD FABRICS MADE FROM MAN-MADE FIBRES METHODS OF TEST PART 2 LINEAR DENSITY,MSV1-07EC9CA7DA011EC1,MSV1-D018AE4FFDB7FC85,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-A1DEA19BB6598683,Need procurement guidance for 2 - Nitroaniline - Specification (Second Revision),MSV1-E684AD6A758C1794,MSV1-E0208CEBAB3964A8,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-1A2449A622BB1E4C,Need procurement guidance for Code of practice for design and construction of fire service drill - Tower,MSV1-9DE634F44BA78068,MSV1-F58CFE7F3FA4CD7D,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-EE6C72BAE5E5B9F5,Need procurement guidance for Code of practice for installation and maintenance of rolling bearings,MSV1-0DCA7FB9E6BDB38F,MSV1-1869DCF97E58D7DF,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-9CEB5B4173C58EB4,Need procurement guidance for Series 1 Freight Containers — Specification and Testing Part 5 Platform and Platform-based Containers ( Second Revision ),MSV1-DC0C55D84034DA33,MSV1-D7FFFD800874CA18,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-D5480A62598271A9,Need procurement guidance for Specification for stretchers and stretcher carriers,MSV1-DC976D19EF63CB2D,MSV1-DE8E6CB072704A86,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-7AFF2B3138A57318,Need procurement guidance for Petroleum and liquid petroleum products — Measurement of level and temperature in storage tanks by automatic methods Part 5: Measurement of temperature in marine vessels,MSV1-452FE1A4FD51C582,MSV1-8863D468563ADB85,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-D1425C3261754060,Need procurement guidance for Textiles - Handloom woollen collar cloth White - Specification (second revision),MSV1-BE2CE7008E48BCDD,MSV1-6C2278C62EC934B4,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-E05A3E785C3B2E03,Need procurement guidance for Tommy screws with fixed bar Specification,MSV1-BD20337A55F81A1B,MSV1-73E47154EDF36C4B,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-5C650042C333E747,Need procurement guidance for Veneered Medium Density Particle Boards from Wood and other Lignocellulosic Material - Specification ( Third Revision ),MSV1-CE1B681A9579192B,MSV1-9591D160DA22BC2F,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-CC505F89C5D7E8BC,Need procurement guidance for Guidance for assessment and evaluation of changes to drug delivery systems,MSV1-2F3326CC808E4D56,MSV1-52EA0EC091611240,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-2E1533FAD218CDDE,Need procurement guidance for Rim Locks and Latches (Mechanically Operated) - Specification (Second Revision),MSV1-FD7914B52EDD17A1,MSV1-3104558A317B4E25,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-75E18A38DFD17509,Need procurement guidance for Road construction and maintenance equipment - Asphalt mixing plants - Rminology and commercial specifications,MSV1-8756729C7B13601E,MSV1-B00EC34E71EA7496,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-AA5FC06D8FE5B77C,Need procurement guidance for Textiles — Single Jersey Cotton Synthetic and Blended Leggings — Specification,MSV1-639FBFB2D8698BF5,MSV1-C1BFFA485A9B5A7C,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
